timestamp,title,score
1428592553.0,"In Accepting Bitcoin, Rand Paul Raises Money and Questions",0.3818
1422458125.0,"Coinbase, a Bitcoin Exchange, Is Operating Without Licenses So Far",0.0
1517348833.0,Facebook Bans Ads for Bitcoin and Other Cryptocurrencies,0.0
1531521046.0,How Russian Spies Hid Behind Bitcoin in Hacking Campaign,-0.1027
1470992462.0,Envisioning Bitcoin’s Technology at the Heart of Global Finance,0.0
1566942204.0,Telegram Pushes Ahead With Plans for ‘Gram’ Cryptocurrency,0.0
1513951201.0,Farhad and Mike’s Week in Tech: Cuckoo for Cryptocurrency,0.0
1470258455.0,"U.S. Presidential Race, Bitcoin, Moon Express: Your Wednesday Evening Briefing",0.0
1453426255.0,Funds Roll In for Start-Up Harnessing Bitcoin Tech,0.0
1409423242.0,"Hal Finney, Cryptographer and Bitcoin Pioneer, Dies at 58",0.0
1451352934.0,Start-Up With Bitcoin in Its DNA Stumbles on Fund-Raising Trail,0.0
1473106662.0,"Review: Inventing a Better Bitcoin in ‘StartUp,’ New on Crackle",0.4404
1416976230.0,Trustee Moves to Repay Creditors in Mt. Gox Bitcoin Exchange,0.25
1462223412.0,"Your Monday Evening Briefing: Hillary Clinton, Donald Trump, Bitcoin",0.0
1597334644.0,U.S. Seizes Bitcoin Said to Be Used to Finance Terrorist Groups,-0.6908
1545904805.0,Remember Bitcoin? Some Investors Might Want to Forget,-0.1531
1477959782.0,"Zcash, a Harder-to-Trace Virtual Currency, Generates Price Frenzy",-0.3182
1594845347.0,A Brazen Online Attack Targets V.I.P. Twitter Users in a Bitcoin Scam,-0.7783
1513896662.0,The Can’t-Lose Way for Your Business to Pop: Add Bitcoin to Its Name,0.0
1549828369.0,Cryptocurrency Was Their Way Out of South Korea’s Lowest Rungs. They’re Still Trying.,-0.3818
1553105708.0,Watches Are Yet Another Easy Way Rich People Make Their Money Into More Money,0.7579
1488621627.0,"Blockchain: A Better Way to Track Pork Chops, Bonds, Bad Peanut Butter?",-0.1531
1517866930.0,"As Bitcoin Bubble Loses Air, Frauds and Flaws Rise to Surface",-0.6808
1599733656.0,The Case of the LVMH Letter,0.0
1598981443.0,Twitter Hack May Have Had Another Mastermind: A 16-Year-Old,0.0
1596404551.0,From Minecraft Tricks to Twitter Hack: A Florida Teen’s Troubled Online Path,-0.5423
1372722928.0,"For Starters, It’s Not a Coin",0.0
1375302335.0,Virtual Currency Gains Ground in Actual World,0.34
1517270120.0,"Bubble, Bubble, Fraud and Trouble",-0.7579
1387728039.0,Disruptions: Betting on a Coin With No Realm,-0.5574
1596219383.0,Florida Teenager Is Charged as ‘Mastermind’ of Twitter Hack,-0.2023
1385086783.0,All That Glitters Online,0.0
1426671010.0,"‘The Age of Cryptocurrency,’ by Paul Vigna and Michael J. Casey",0.0
1595015154.0,Hackers Tell the Story of the Twitter Attack From the Inside,-0.4767
1386851050.0,$25 Million in Financing for Coinbase,0.0
1464218711.0,Mt. Gox Creditors Seek Trillions Where There Are Only Millions,0.0
1396298906.0,Starting an Overdue Conversation About Money,0.0
1365380706.0,"Bubble or No, This Virtual Currency Is a Lot of Coin in Any Realm",-0.296
1315365626.0,Golden Cyberfetters,0.0
1386369920.0,Pictures From the Week in Business,0.0
1394566478.0,Virtual Exchange Plans Are Sought in New York,0.0
1396384673.0,Where’s Satoshi Nakamoto?,0.0
1365759380.0,Daily Report: Digital Money Is Gaining Champions in the Real World,0.7351
1365703874.0,Never Mind Facebook; Winklevoss Twins Rule in Digital Money,0.0
1394212048.0,Times Minute | Highlights From CPAC,0.0
1388345968.0,An Ubernerd Weighs In,0.0
1530143677.0,What is the Blockchain? Explaining the Tech Behind Cryptocurrencies,0.0
1558425606.0,Spend Some Time With the Winklevii,0.0
1309720589.0,Speed Bumps on the Road to Virtual Cash,0.0
1394212147.0,Times Minute | Highlights From CPAC,0.0
1385248383.0,Study Suggests Link Between Dread Pirate Roberts and Satoshi Nakamoto,-0.4588
1365984208.0,The Antisocial Network,0.0
1384467447.0,Virtual Money Draws Notice of Regulators,0.0
1393587932.0,Erosion of Faith Was Death Knell for Mt. Gox,-0.2732
1542839937.0,5 Reasons Cryptocurrency Prices Are Plunging Again,0.0
1397654530.0,"In Disarray, Mt. Gox Signals a Move Toward Liquidation",0.0
1593117664.0,Disgraced Lobbyist Jack Abramoff Headed Back to Jail,-0.4588
1506718270.0,Digital Currencies Are Growing on Faltering Foundations,0.1779
1412429146.0,The Long Cryptocon,0.0
1394567861.0,Will the Real Satoshi Nakamoto Please Stand Up?,0.3182
1395835890.0,Mt. Gox Seeks Advice From Japanese Police,0.0
1384204673.0,The Rush to Coin Virtual Money With Real Value,0.34
1390669219.0,"Joe on WNYC’s “Money Talking”: January 24, 2014",0.0
1393971708.0,"Silk Road, Shut Down in Fall, Had Digital Outpost in Pennsylvania",0.0
1530142191.0,A Field Guide to the Hurdles Facing Blockchain Adoption,0.0
1394042617.0,Plaintiffs in Suit Seek to Freeze Mt. Gox’s U.S. Assets,0.2263
1369877168.0,Anonymous Payment Schemes Thriving on Web,0.0
1393688478.0,"The Chatter for Sunday, March. 2",0.0
1466171866.0,A Hacking of More Than $50 Million Dashes Hopes in the World of Virtual Currency,0.4215
1394489265.0,"At SXSW Conference, a Mother Presses Her Son’s Case",0.0
1393689625.0,In Search of a Stable Electronic Currency,0.296
1563228892.0,"Cryptocurrencies Pose National Security Threat, Mnuchin Says",-0.25
1393368992.0,"Choose Your Monetary Adventure, Mt. Gox Edition",0.3182
1384825071.0,Quickly Gaining Value,0.6369
1387793213.0,Times Minute | Uncle Sam’s Clothing,0.0
1306712220.0,Some Faint Praise for Mr. Ballmer,0.5574
1418274107.0,"Ex-JPMorgan Executive to Join Circle, a Digital Currency Start-Up",0.296
1530133866.0,A Guide to the World of Blockchain,0.0
1402672211.0,Joe on WNYC’s Money Talking,0.0
1515012443.0,Russia and Venezuela’s Plan to Sidestep Sanctions: Virtual Currencies,0.0
1550224808.0,Is Blockchain Technology Overhyped?,0.0
1387793166.0,Times Minute | Uncle Sam's Clothing,0.0
1576663222.0,Twitter and Facebook Want to Shift Power to Users. Or Do They?,0.0772
1530142485.0,The People Leading the Blockchain Revolution,0.0
1594934134.0,Twitter Struggles to Unpack a Hack Within Its Walls,-0.3612
1403469032.0,"The Week Ahead: AT&T-DirecTV Hearing, and First-Quarter Growth",0.3818
1372776492.0,An E.T.F. Too Far,0.0
1480960489.0,"As Fintech Comes of Age, Government Seeks an Oversight Role",0.0
1544733412.0,Can Cryptocurrencies Survive the Start of Government Regulation?,0.0
1529956926.0,"With Cryptocurrencies in Free Fall, One Big Firm Doubles Down",0.5106
1516705222.0,"Paddle8, Online Art Auctioneer, Is Merging With Swiss Tech Company",0.0
1395787376.0,Wall St. rallies as consumers perk up,0.0
1517997626.0,Here Are the World’s Virtual Currency Billionaires (or at Least They Were),0.0
1380394455.0,"The Chatter for Sunday, September 29",0.0
1530054631.0,Drug Dealers Targeted in Sweep of Illicit Online Marketplaces,0.0
1517508002.0,Six Great Reads for Australians on the Culture-Tech Collision,0.3818
1560844810.0,"How Libra, Facebook’s Cryptocurrency, Would Work for You",0.0
1470215943.0,Morning Agenda: Profit at HSBC Plummets,0.4404
1396373033.0,Essay: The Real Competition to Virtual Currency,0.0
1366062828.0,Today’s Scuttlebot:  Wireless Pain and Apple Paychecks,-0.5106
1537899356.0,The Trouble With Cryptocurrency’s Viral Growth,-0.0258
1393693237.0,"Joe on WNYC’s Money Talking: February 28, 2014",0.0
1509110003.0,An Explanation of Initial Coin Offerings,0.0
1426962614.0,"What’s New, Pussycat? Meerkat!",0.0
1513346402.0,Farhad and Mike’s Week in Tech: Net Neutrality Is Gone,0.0
1353110178.0,Today’s Scuttlebot: EBay Twinkies and Obama’s Engineers,0.0
1398199489.0,"Barter, Haggle, Close, Rest",0.0
1463871618.0,"A Venture Fund With Plenty of Virtual Capital, but No Capitalist",-0.4215
1364420238.0,"Today’s Scuttlebot: New Directions in Start-Ups, and  iCloud Trouble",-0.4019
1381236047.0,Inquiry Into Illicit Online Marketplace Extends to Britain,0.128
1576097830.0,5 Charged in New Jersey in $722 Million Cryptocurrency Ponzi Scheme,-0.2023
1420240449.0,How My Mom Got Hacked ,-0.4019
1386334839.0,Today in Small Business: ‘The Waiter Terminator’,0.0
1521646576.0,Think Cryptocurrency Is Confusing? Try Paying Taxes on It,-0.2263
1522619682.0,Tech Thinks It Has a Fix for the Problems It Created: Blockchain,-0.1779
1533020809.0,Transaction Costs and Tethers: Why I’m a Crypto Skeptic,-0.2263
1494699357.0,"With New Digital Tools, Even Nonexperts Can Wage Cyberattacks",0.0
1608234513.0,"Coinbase, a top cryptocurrency company, files for initial public offering.",0.2023
1515841241.0,Everyone Is Getting Hilariously Rich and You’re Not,0.5574
1387761595.0,Bits and Barbarism,0.0
1495051254.0,"With Ransomware, It’s Pay and Embolden Perpetrators, or Lose Precious Data",-0.1027
1541100606.0,A Cryptocurrency Millionaire Wants to Build a Utopia in Nevada,0.0
1459961025.0,Ripple Aims to Put Every Transaction on One Ledger,0.0
1543438364.0,"Iranians Accused in Cyberattacks, Including One That Hobbled Atlanta",-0.296
1430388888.0,Morning Agenda: Salesforce Said to be Preparing for Takeover Offers,0.0
1536962447.0,The World of Today Brought to You by the Financial Crisis,-0.6249
1608606442.0,Cryptocurrency Company Ripple Is Sued by S.E.C.,0.0
1380727689.0,Arrest in U.S. Shuts Down a Black Market for Narcotics,-0.34
1527806347.0,Policing Cryptocurrencies Has Become a Game of Whack-a-Mole for Regulators,0.0
1394026947.0,A Legal Standoff in the Madoff Case,0.128
1373313560.0,"Today’s Scuttlebot: Pulling the Plug on MSN TV, and Computers Guessing Emotions",0.0
1432960210.0,Quotation of the Day,0.0
1524429942.0,A Former Top Wall Street Regulator Turns to the Blockchain,0.2023
1386109967.0,"Today’s Scuttlebot: The World’s Most Expensive Phone, and Why We Like Listicles",0.3612
1530143364.0,FUD and HODL: How to Speak Cryptoslang,-0.4278
1392727384.0,A $25 Billion Deal for Drug Makers,0.0
1516210016.0,9 Points to Guide Your Investments in 2018,0.0
1524174347.0,Venture Capitalists Seek ‘Safe Harbor’ for Virtual Currencies,0.0
1550154073.0,JPMorgan Chase Moves to Be First Big U.S. Bank With Its Own Cryptocurrency,0.0
1485795251.0,Hackers Use New Tactic at Austrian Hotel: Locking the Doors,0.0
1388325346.0,The Humor Test,0.2732
1505505703.0,Is There a Cryptocurrency Bubble? Just Ask Doge.,0.0
1525420803.0,He Fled a Prison in Iceland. Now It’s Good to Be Back.,-0.1027
1395431906.0,"Weekend Reading: March Madness, Wall St. Edition",-0.4404
1488230014.0,Business Giants to Announce Creation of a Computing System Based on Ethereum,0.2732
1507889943.0,Facebook Goes to Washington: DealBook Briefing,0.0
1373286209.0,This Week In Small Business: The Employer Mandate,0.0
1396636849.0,Weekend Reading: High-Frequency Reading,0.0
1520202217.0,Virtual Currency Offerings May Hit a New Peak with Telegram Coin Sale,0.0
1365017325.0,"Today’s Scuttlebot: Anonymous vs. North Korea, and Hijacked Webcams",0.0
1427732218.0,Charges Against Ex-Federal Agents in Silk Road Investigation,-0.2732
1415336219.0,"Man Charged With Operating Silk Road 2.0, a Black Market Website",-0.2023
1537916550.0,Another Sign of Mania in Cannabis Stocks: DealBook’s Closing Bell,0.0
1560232810.0,Dark Web Drug Sellers Dodge Police Crackdowns,0.0
1614084117.0,Janet Yellen Drops Hints,0.0
1518641488.0,Should Congress Create a Crypto-Cop?,0.2732
1448406796.0,Dream of New Kind of Credit Union Is Extinguished by Bureaucracy,0.5574
1525029564.0,"Blockchain Will Be Theirs, Russian Spy Boasted at Conference",0.0
1437991729.0,Morning Agenda: Teva to Buy Allergan Generic Drug Unit,0.0
1365538753.0,Today’s Scuttlebot: Texting on ‘Sherlock’ and Ethereal Images,0.0
1531510163.0,12 Russians Charged: Major Highlights of the Indictment and Rod Rosenstein’s Statement,-0.2023
1517306421.0,Kodak’s Dubious Cryptocurrency Gamble,-0.3612
1497949908.0,Morning Agenda: Barclays Charged with Fraud,-0.6808
1393905604.0,"Corrections: March 4, 2014",0.0
1606214704.0,Who Will Miss the Coins When They’re Gone?,-0.1531
1502539209.0,Mike’s and Katie’s Week in Tech: Uber Infighting and the Google Memo,0.0
1519178783.0,"Venezuela Launches Virtual Currency, Hoping to Resuscitate Economy",0.4215
1527776685.0,"In the World of Cryptocurrency, Even Good Projects Can Go Bad",-0.1531
1410390232.0,The Digital Wallet Revolution,0.0
1409014269.0,Election Panel Enacts Policies by Not Acting,0.0
1536783230.0,"When Cryptocurrencies Fluctuate, He Uses These Tech Tools to Keep Track",0.0
1501787918.0,Grandpa Had a Pension. This Generation Has Cryptocurrency.,0.0
1614258191.0,Has McKinsey Lost Its Luster?,-0.3182
1433178501.0,Work and Play in Paris's Silicon Sentier,0.34
1397044847.0,Readers Respond: How Should Apple Spend Its Billions?,0.0
1516356003.0,Behind the Cover: 1.21.18,0.0
1464390289.0,Paper Points Up Flaws in Venture Fund Based on Virtual Money,0.0
1498262935.0,Easiest Path to Riches on the Web? An Initial Coin Offering,0.7351
1573042687.0,China Gives Digital Currencies a Reprieve as Beijing Warms to Blockchain,0.2732
1388499222.0,Cynical Fantasies,-0.3818
1438019388.0,"The World Wide Web, the New Frontier in Fraud",-0.5859
1400421658.0,"Marc Andreessen on the Future of Silicon Valley(s), and the Next Big Technology",0.0
1366615699.0,"Test Yourself | Math, April 22, 2013",0.0
1385581978.0,Thanksgivukkah Reading: A Lending Boom for ‘the Devil Incarnate’,-0.6597
1511180264.0,DealBook Briefing: U.S. Sues to Block AT&T-Time Warner,-0.4404
1396386325.0,A Revolution in Money,0.0
1560982316.0,"Hit by Ransomware Attack, Florida City Agrees to Pay Hackers $600,000",-0.4019
1543953605.0,The Hope and Betrayal of Blockchain,-0.2263
1530144924.0,Demystifying the Blockchain,0.0
1512607439.0,"North Carolina County Refuses to Pay $23,000 Ransom to Hackers",-0.1027
1512607439.0,"North Carolina County Refuses to Pay $23,000 Ransom to Hackers",-0.1027
1390916689.0,Tension Grows Between Japan and China,-0.3182
1513860079.0,"Eric Schmidt, Alphabet’s ‘Ambassador,’ to Step Down: DealBook Briefing",0.0
1610732421.0,The Weekender,0.0
1394195321.0,Cerberus and Safeway Strike $9 Billion Deal,-0.128
1530142817.0,From Furniture to Cryptocurrency — Overstock Is on a Journey,0.0
1412594080.0,Morning Agenda: HP Announces a Split,0.0
1516370401.0,Farhad’s Week in Tech: Big Tech Is Pouring Love on America. Thank Trump?,0.7717
1425645078.0,Morning Agenda: Big Banks Pass Stress Tests,-0.4215
1422472181.0,"At Silk Road Trial, Lawyers Fight to Include Evidence They Call Vital: Emoji",-0.1027
1408445148.0,Morning Agenda: Dollar Store Deal Frenzy,-0.3182
1408099329.0,Morning Agenda: Tension Mounts Over Derivatives,-0.3182
1515842901.0,Will Cryptocurrencies Be the Art Market’s Next Big Thing?,0.0
1393434317.0,Today in Small Business: Online Reviews Matter More Than Most Owners Think,0.0258
1537828510.0,From Farm to Blockchain: Walmart Tracks Its Lettuce,0.0
1416313083.0,Morning Agenda: Return of the Mega-Merger,0.0
1409702891.0,The Elections Cop Invites Mischief,-0.3612
1337024242.0,"Today’s Scuttlebot: Virtual Robbery, and Tracking Apple Rumors",0.0
1392142054.0,Today in Small Business: Million-Dollar Tweets,0.0
1404196225.0,Student Crossword | Economics Basics,0.0
1512995424.0,Icahn Picks New Board Fight With Xerox: DealBook Briefing,-0.3818
1618398908.0,Here is what happened in markets today.,0.0
1562919305.0,Facebook’s Digital Money Could Mean Fabulous Wealth. Or Not.,0.765
1437697311.0,"5 Men, 2 Fraud Schemes and a Possible Link to JPMorgan Chase Hacking",-0.5859
1420634451.0,Morning Agenda: Bond Prices Flash Warning,-0.34
1394466912.0,Today in Small Business: The Stars of Vine,0.0
1427726830.0,"Inquiry of Silk Road Website Spurred Agents’ Own Illegal Acts, Officials Say",-0.5574
1439359232.0,Student Crossword | Financial Matters,0.0258
1459969910.0,"For Fintech Start-Ups, Efforts to Rethink Rules That Cramp Innovation",0.2023
1511726611.0,Initial Coin Offerings Horrify a Former S.E.C. Regulator,-0.5423
1525690823.0,Is Comcast Going to Crash Disney’s Deal With Fox?: DealBook Briefing,-0.4019
1449930617.0,Farhad and Mike’s Week in Tech: Tempering Walmart’s Digital Ambitions,0.0
1393503771.0,Credit Suisse Under Scrutiny,0.3818
1409049326.0,Morning Agenda: Amazon Scoops Up Twitch,0.1779
1387375770.0,Talent Agency Deal to Reshape Hollywood Landscape,0.4215
1616504783.0,The mayor of Miami is trying to rebrand the city as a crypto hub.,0.0
1605873605.0,How an Online Attack ‘Brought Twitter to Its Knees’,-0.4767
1494803980.0,"How to Catch Hackers? Old-School Sleuthing, With a Digital Twist",0.0
1509110480.0,How Floyd Mayweather Helped Two Young Guys From Miami Get Rich,0.5574
1384883607.0,Today in Small Business: Turkey Shortage?,-0.25
1418216146.0,Morning Agenda: New Capital Rule for Big Banks,0.0
1608293514.0,Catch up: Coinbase files for initial public offering.,0.0
1516179110.0,Trevor Noah Is Skeptical About Trump’s Health Report,-0.3182
1481549086.0,Hedge Fund Driven by Anonymous Ideas Gets New Investments,0.0
1395680937.0,Today in Small Business: From the Web to Bricks and Mortar,0.0
1421239928.0,Morning Agenda: Profit Falls at JPMorgan,0.4404
1405664756.0,Student Crossword | Currency Around the World,0.0
1476471256.0,"Canada Today: Economic Bright Spots, and Some Disquieting Mail",0.4404
1464254343.0,Morning Agenda: Peter Thiel’s Secret War With Gawker,-0.5994
1499379611.0,"AlphaBay, Biggest Online Drug Bazaar, Goes Dark, and Questions Swirl",0.0
1441015094.0,Morning Agenda: Challenges on All Sides for the Fed,0.0772
1430388008.0,In Code We Trust,0.5106
1390066264.0,Eagle Scout. Idealist. Drug Trafficker?,0.3818
1519600745.0,Women in Cryptocurrencies Push Back Against ‘Blockchain Bros’,0.0
1544522404.0,Who’s Living in a ‘Bubble’?,0.0
1441919799.0,A Venezuelan in Silicon Valley Finds a Niche in Finance,0.0
1514418636.0,"Some Things About Tech Were Good in 2017. No, Really.",0.1779
1406838675.0,‘New Hells’,0.0
1613877606.0,"Join Clubhouse! Umm, What Is Clubhouse?",0.3595
1391202793.0,Weekend Reading: Super Bowl Quotes for Wall Street,0.5994
1391794711.0,Today in Small Business: The Harlem Renaissance,0.0
1404319275.0,Today in Small Business: Speed-Dating,0.0
1393331152.0,@GSElevator’s Big Reveal,0.0
1594965385.0,"Trump’s Campaign Manager Wasn’t the Problem, Late Night Agrees",-0.2263
1394900625.0,The Threats That Help PayPal,-0.0258
1438596041.0,Morning Agenda: Health Care Deals Raise Doubts for Consumers,0.25
1544735374.0,Bomb Threats Sent to Schools and Businesses Across U.S.,-0.7184
1530141294.0,Other Countries Forge Ahead on Crypto Regulations,0.0
1421127385.0,Trial Over a Man’s Role in a Black Market Begins,0.0
1401897127.0,Today in Small Business: The Suitcase Entrepreneur,0.0
1515160940.0,Comedy in NYC This Week,0.3612
1616423853.0,Jerome Powell says the Fed won’t issue a digital currency without congressional approval.,-0.3724
1561708808.0,"Talking to Neal Stephenson, Whose New Novel, ‘Fall,’ is at No. 14",0.0258
1385141546.0,Today in Small Business: Forget Consumer Confidence,0.34
1616066483.0,A Return to Wall Street’s Low-Rent District,0.0
1426071944.0,Morning Agenda: Citigroup’s Resurgence,0.0
1420460864.0,Morning Agenda: Banner Year for Fund-Raising,0.0
1501934408.0,Farhad’s and Mike’s Week in Tech: A Snap and Google Tie-Up?,0.0
1393851052.0,A Record Profit for Berkshire,0.4404
1415296494.0,Today in Small Business: Veteran-Owned Businesses,0.0
1438128091.0,U.S. Extends Investigation of JPMorgan Chase Hacking,0.128
1549224397.0,"Behind Tech’s Shine, Some Warnings Signs Appear",-0.296
1517565630.0,Making a Crypto Utopia in Puerto Rico,0.0
1404382551.0,Morning Agenda: When the C.E.O. Gets Sick,-0.5106
1525793911.0,Why A.I. and Cryptocurrency Are Making One Type of Computer Chip Scarce,0.0
1494825127.0,The Fallout From a Global Cyberattack: ‘A Battle We’re Fighting Every Day’,-0.6249
1563286294.0,Facebook Cryptocurrency Plans Have a Problem: Facebook’s Reputation,-0.4019
1365764524.0,JPMorgan Kicks Off Bank Earnings,0.0
1494608409.0,What We Know and Don’t Know About the International Cyberattack,0.0
1394110250.0,More Trouble For a Once-Mighty Law Firm,-0.4576
1609383604.0,"Squirming, Maybe",0.0
1455273993.0,Morning Agenda: Fears Over Central Bank Moves,-0.4215
1517488190.0,"Apple, Alphabet, Amazon Reported Results. Here’s How They Fared: DealBook Briefing",0.1779
1405940423.0,Rand Paul Talks Tech,0.0
1402325860.0,Today in Small Business: Should Your Data Be in the Cloud?,0.0
1409068501.0,Today in Small Business: The Problem With Passion,0.0772
1391776800.0,A Guilty Verdict for Former SAC Trader,-0.296
1487795701.0,Silicon Valley Tried to Upend Banks. Now It Works With Them.,0.0
1403792754.0,Today in Small Business: ‘Seniorpreneurs’,0.0
1401983757.0,Today in Small Business: Women in Manufacturing,0.0
1383145231.0,Today in Small Business: AdWords or Bing?,0.0
1392122801.0,Examining AOL’s Apology,0.0516
1386361020.0,Weekend Reading: Giving Credit for the Volcker Rule,0.6124
1584074807.0,Stocks Rally as Trump and Business Leaders Pledge Support,0.4019
1404210793.0,Morning Agenda: The Road to BNP’s Guilty Plea,-0.4215
1386939083.0,How Blackstone Made Money on Hilton,0.0
1515673155.0,The Numbers Behind Walmart’s Pay Raise: DealBook Briefing,-0.1027
1417785057.0,Morning Agenda: Uber Garners $40 Billion Valuation,0.0
1512601310.0,What We’re Reading,0.0
1418404539.0,Today in Small Business: The Future of Payments,0.0
1519870568.0,Subpoenas Signal S.E.C. Crackdown on Initial Coin Offerings,0.0
1488281289.0,"Morning Agenda: Ethereum, Uber and Money Management Fees",0.0
1436989643.0,Santander Consumer USA Names Blythe Masters Chairwoman,0.0
1412693704.0,Today in Small Business: A Perfect Yelp Response,0.5719
1396436485.0,Stemming Departures at SAC,0.0
1415378430.0,International Raids Target Sites Selling Contraband on the ‘Dark Web’ ,0.0
1617958806.0,Are NFT Purchases Real? The Dollars Are.,0.0
1584694835.0,The Coder and the Dictator,0.0
1542906202.0,American-Israeli Teenager Is Sentenced to 10 Years for Bomb Hoaxes,-0.5106
1619462750.0,Still Getting Your Head Around Digital Currency? So Are Central Bankers.,0.0
1530142972.0,Governments Explore Using Blockchains to Improve Service,0.4404
1610492650.0,"25th Amendment, Vaccines, Netflix: Your Tuesday Evening Briefing",0.0
1396551622.0,Tech Start-Ups Are Targets of Ransom Cyberattacks,0.0
1558549861.0,Hackers Are Holding Baltimore Hostage: How They Struck and What’s Next,-0.25
1616155901.0,How Much Work Is Too Much Work?,0.0
1425299516.0,Morning Agenda: Buffett Hints at Successor,0.2263
1404296402.0,Morning Agenda: JPMorgan Chief Has ‘Curable’ Cancer,-0.6597
1367924009.0,Pondering a Berkshire Without Buffett,0.0
1516796975.0,The Charity Scandal That Ensnared U.K. Business Elites: DealBook Briefing,-0.0258
1505726318.0,Morning Agenda: Tech Giants Feel the Pressure Worldwide,-0.296
1439286971.0,DealBook: Stock Buybacks Draw Scrutiny,0.0
1505726318.0,Morning Agenda: Tech Giants Feel the Pressure Worldwide,-0.296
1408340059.0,"Corrections: August 18, 2014",0.0
1459961330.0,The Evolution of Fintech,0.0
1394538819.0,Icahn’s Fight Against eBay,-0.3818
1366306886.0,One Man’s Currency Is Another Man’s Bet,0.0
1422836977.0,New Magazine Teaches Children Financial Lessons ,0.0
1410259005.0,Morning Agenda: Fed’s Diet Plan for Banks,0.0
1511282299.0,Iranian Hacker Charged in HBO Hacking That Included ‘Game of Thrones’ Script,-0.2023
1402931492.0,Today in Small Business: ‘Webrooming’ Versus ‘Showrooming’,0.0
1530141482.0,Crypto Industry Frustrated by Haphazard Regulation,-0.5267
1533099606.0,A Push for 3-D Weapons by One of the World’s ‘Most Dangerous People’,-0.7184
1538403302.0,I Created ‘The Bernank’ on YouTube. And I Was Mostly Wrong.,-0.2732
1393012820.0,Weekend Reading: Which Technology Pundit Are You?,0.0
1392411084.0,Weekend Reading: Cable Deals and JPMorgan Hiring,0.0
1606219750.0,The pandemic is accelerating a change to change (the coin kind).,0.0
1611914409.0,What’s Happening to Our Economy Is Like a Natural Disaster,-0.0258
1436539950.0,Editors’ Choice,0.0
1418823261.0,Daily Clip Report,0.0
1496857824.0,Tech Roundup: Remember Chain Letters? Hackers Do,0.0
1496857824.0,Tech Roundup: Remember Chain Letters? Hackers Do,0.0
1419019060.0,1. ___________ Weighs In on Goldman’s Crossword Puzzle,0.0
1376344578.0,Today’s Scuttlebot: Hullabaloo Over the ‘Hyperloop’,0.0
1498670139.0,"Daily Report: Meet WannaCry’s Meaner, More Clever Sibling",0.5095
1519130434.0,Judge Deals AT&T a Setback: DealBook Briefing,0.0
1511353377.0,DealBook Briefing: Nelson Peltz’s Trian Pushes Back as P.&G. Reviews Vote,0.0
1384704007.0,Disruptions: A Digital Underworld Cloaked in Anonymity,-0.34
1372705980.0,"Today’s Scuttlebot: Firefox Smartphone, and Virus Collector",0.0
1384963571.0,Today in Small Business: 577 Million Vacation Days,0.0
1531494570.0,12 Russian Agents Indicted in Mueller Investigation,0.0
1379713804.0,"Today’s Scuttlebot: As iPhones Go on Sale, Tim Cook Tweets",0.0
1542713897.0,DealBook Briefing: Can Carlos Ghosn’s Auto Empire Survive His Fall?,0.0
1613133690.0,"For Shell, Oil Is Past Its Peak",0.0
1385384360.0,Malone Aims to Shake Up Cable TV,-0.1779
1386677998.0,What’s in the Volcker Rule,0.0
1405679071.0,Morning Agenda: AbbVie Wins Deal for Shire,0.5719
1507023608.0,"The Electric Future, Waymo Documents, Uber: DealBook Briefing",0.0
1386252215.0,Lew Sizes Up Financial Reform,0.0
1503347637.0,Identity Thieves Hijack Cellphone Accounts to Go After Virtual Currency,-0.5106
1611577597.0,Progressives are mad at Biden for his potential pick for banking regulator.,-0.4939
1385472254.0,Activist Funds and Board Influence,0.0
1527251405.0,A Blockchain Building in Bushwick,0.0
1391124756.0,Yahoo Reports Attack on Mail Accounts,-0.4767
1439820224.0,Old Models Don't Fit the New Economy,-0.2755
1455619583.0,Morning Agenda: Stock Markets Spring Back,0.0
1384883039.0,‘Selfie’ Trumps ‘Twerk’ as Oxford Dictionaries Word of the Year,0.0
1614079522.0,Reading Between the Lines: A Conversation With Janet Yellen,0.0
1432137255.0,Key Cases for the Sheriff of Wall Street,0.0
1369962007.0,"Corrections: May 31, 2013",0.0
1388910019.0,"Corrections: January 5, 2014",0.0
1423021524.0,"In Closing Arguments, Conflicting Accounts of Man’s Role in Silk Road",-0.6597
1618135203.0,The Week in Business: Amazon Defeats the Union,-0.1531
1437504036.0,4 Arrested in Schemes Said to Be Tied to JPMorgan Chase Breach,-0.4767
1391000722.0,State of the Union Highlights Economic Inequality,0.0
1595498704.0,Twitter’s user count surged but its revenue fell in the second quarter.,0.0
1497182405.0,5 Things to Consider Before Buying Today’s Hot Investment,0.0
1394626518.0,A Look at Citi’s Challenges in Mexico,0.0772
1405349220.0,Today in Small Business: Why This Post Is Not Going Viral,0.0
1380841605.0,"Today’s Scuttlebot: Twitter’s I.P.O. Filing, and Adobe Hacked",-0.4019
1377711942.0,"Oxford Dictionaries Online Adds ‘Selfie,’ ‘Emoji’ and Other Tech-Oriented Terms",0.0
1513811428.0,"Republican Party, Jerusalem, Uber: Your Wednesday Evening Briefing",0.4019
1493510949.0,Hacker Leaks Episodes From Netflix Show and Threatens Other Networks,-0.3818
1618413304.0,We Don’t Need Tech Infomercials,0.0
1516272038.0,"Donald Trump, North Korea, Apple: Your Thursday Briefing",0.0
1423083477.0,Man Behind Silk Road Website Is Convicted on All Counts,0.0
